id	organism	seedid	oxygenstat	metabolism	gram	mtype	genes	reactions	metabolites	draftcreator	draftcreated	ncbiid	platform	kbaseid	file	ncbi_taxid	kingdom	phylum	class	order	family	genus	species
Lactobacillus_fermentum_ATCC_14931	Lactobacillus fermentum ATCC 14931	Lactobacillus fermentum ATCC 14931 (525325.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	580	1503	1089	Ines Thiele	09/06/12	525325.0	Kbase		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_fermentum_ATCC_14931.xml	525325	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Limosilactobacillus	s__Limosilactobacillus fermentum
Lactobacillus_fermentum_IFO_3956	Lactobacillus fermentum IFO 3956	Lactobacillus fermentum IFO 3956 (334390.5)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	607	1600	1156	Eugen Bauer	08/03/14	334390.0	ModelSEED		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_fermentum_IFO_3956.xml	334390	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Limosilactobacillus	s__Limosilactobacillus fermentum
Lactobacillus_gasseri_ATCC_33323	Lactobacillus gasseri ATCC 33323	Lactobacillus gasseri ATCC 33323 (324831.13)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	483	1163	870	Eugen Bauer	08/03/14	324831.0	ModelSEED		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_gasseri_ATCC_33323.xml	324831	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus gasseri
Lactobacillus_gastricus_PS3	Lactobacillus gastricus PS3	Lactobacillus gastricus PS3 (1144300.3)	Facultative anaerobe	Saccharolytic, fermentative or respiratory	Positive		627	1199	958	Laura Kutt	04/18/16	1144300.0	Kbase	kb|g.24613	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_gastricus_PS3.xml	1144300	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Limosilactobacillus	s__Limosilactobacillus gastricus
Lactobacillus_helveticus_DPC_4571	Lactobacillus helveticus DPC 4571	Lactobacillus helveticus DPC 4571 (405566.6)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	516	968	772	Eugen Bauer	08/03/14	405566.0	Kbase		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_helveticus_DPC_4571.xml	405566	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus helveticus
Lactobacillus_helveticus_DSM_20075	Lactobacillus helveticus DSM 20075	Lactobacillus helveticus DSM 20075 (585520.4)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	510	1361	971	Ines Thiele	09/06/12	585520.0	ModelSEED		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_helveticus_DSM_20075.xml	585520	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus helveticus
Lactobacillus_hilgardii_ATCC_8290	Lactobacillus hilgardii ATCC 8290	Lactobacillus hilgardii ATCC 8290 (525327.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	723	1791	1223	Ines Thiele	09/06/12	1423757.0	ModelSEED		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_hilgardii_ATCC_8290.xml	1423757	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lentilactobacillus	s__Lentilactobacillus hilgardii
Lactobacillus_iners_DSM_13335	Lactobacillus iners DSM 13335	Lactobacillus iners DSM 13335 (525328.4)	Facultative anaerobe	Saccharolytic, fermentative or respiratory	Positive		395	929	725	Laura Kutt	04/18/16	525328.0	ModelSEED	kb|g.2008	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_iners_DSM_13335.xml	525328	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus iners
Lactobacillus_jensenii_1153	Lactobacillus jensenii 1153	Lactobacillus jensenii 1153 (440497.10)	Facultative anaerobe	Saccharolytic, fermentative or respiratory	Positive		461	898	738	Laura Kutt	04/18/16	440497.0	ModelSEED	kb|g.1482	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_jensenii_1153.xml	440497	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus jensenii
Lactobacillus_johnsonii_DPC_6026	Lactobacillus johnsonii DPC 6026	Lactobacillus johnsonii DPC 6026 (909954.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	462	964	776	Eugen Bauer	08/03/14	909954.0	Kbase		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_johnsonii_DPC_6026.xml	909954	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus johnsonii
Lactobacillus_johnsonii_NCC_533	Lactobacillus johnsonii NCC 533	Lactobacillus johnsonii NCC 533 (257314.6)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	462	924	746	Eugen Bauer	08/03/14	257314.0	Kbase		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_johnsonii_NCC_533.xml	257314	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus johnsonii
Lactobacillus_mucosae_LM1	Lactobacillus mucosae LM1	Lactobacillus mucosae LM1 (1130798.3)	Facultative anaerobe	Saccharolytic, fermentative or respiratory	Positive		583	1091	853	Laura Kutt	04/18/16	1130798.0	Kbase	kb|g.24465	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_mucosae_LM1.xml	1130798	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Limosilactobacillus	s__Limosilactobacillus mucosae
Lactobacillus_oris_F0423	Lactobacillus oris F0423	Lactobacillus oris F0423 (944562.4)	Facultative anaerobe	Saccharolytic, fermentative or respiratory	Positive		628	1200	934	Laura Kutt	04/18/16	944562.0	Kbase	kb|g.28499	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_oris_F0423.xml	944562	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Limosilactobacillus	s__Limosilactobacillus oris
Lactobacillus_paracasei_subsp_paracasei_8700_2	Lactobacillus paracasei subsp. paracasei 8700:2	Lactobacillus paracasei subsp. paracasei 8700:2 (537973.8)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	736	1024	826	Ines Thiele	09/06/12	537973.0	ModelSEED		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_paracasei_subsp_paracasei_8700_2.xml	537973	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lacticaseibacillus	s__Lacticaseibacillus paracasei
Lactobacillus_paracasei_subsp_paracasei_ATCC_25302	Lactobacillus paracasei subsp. paracasei ATCC 25302	Lactobacillus paracasei subsp. paracasei ATCC 25302 (525337.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	701	1816	1213	Ines Thiele	09/06/12	525337.0	ModelSEED		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_paracasei_subsp_paracasei_ATCC_25302.xml	525337	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lacticaseibacillus	s__Lacticaseibacillus paracasei
Lactobacillus_pentosus_KCA1	Lactobacillus pentosus KCA1	Lactobacillus pentosus KCA1 (1136177.4)	Facultative anaerobe	Saccharolytic, fermentative or respiratory	Positive		858	1307	995	Laura Kutt	04/18/16	1136177.0	Kbase	kb|g.24585	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_pentosus_KCA1.xml	1136177	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactiplantibacillus	s__Lactiplantibacillus plantarum_A
Lactobacillus_plantarum_JDM1	Lactobacillus plantarum JDM1	Lactobacillus plantarum JDM1 (644042.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	804	1235	916	Eugen Bauer	08/03/14	644042.0	Kbase		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_plantarum_JDM1.xml	644042	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactiplantibacillus	s__Lactiplantibacillus plantarum
Lactobacillus_plantarum_subsp_plantarum_ATCC_14917	Lactobacillus plantarum subsp. plantarum ATCC 14917	Lactobacillus plantarum subsp. plantarum ATCC 14917 (525338.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	785	1155	890	Ines Thiele	06/25/12	525338.0	Kbase		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_plantarum_subsp_plantarum_ATCC_14917.xml	525338	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactiplantibacillus	s__Lactiplantibacillus plantarum
Lactobacillus_plantarum_WCFS1	Lactobacillus plantarum WCFS1	Lactobacillus plantarum WCFS1 (220668.9)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	812	1753	1208	Ines Thiele	09/06/12	220668.0	Kbase		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_plantarum_WCFS1.xml	220668	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactiplantibacillus	s__Lactiplantibacillus plantarum
Lactobacillus_reuteri_CF48_3A_	Lactobacillus reuteri CF48-3A	Lactobacillus reuteri CF48-3A (525341.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	575	1543	1121	Ines Thiele	09/06/12	525341.0	Kbase		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_reuteri_CF48_3A_.xml	525341	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Limosilactobacillus	s__Limosilactobacillus reuteri_E
Lactobacillus_reuteri_F275_JCM_1112	Lactobacillus reuteri F275, JCM 1112	Lactobacillus reuteri JCM 1112 (557433.4)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	547	1022	821	Ines Thiele	06/25/12	557433.0	Kbase		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_reuteri_F275_JCM_1112.xml	557433	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Limosilactobacillus	s__Limosilactobacillus reuteri
Lactobacillus_reuteri_MM2_3_	Lactobacillus reuteri MM2-3	Lactobacillus reuteri MM2-3 (585517.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	562	1561	1128	Ines Thiele	06/25/12	585517.0	Kbase		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_reuteri_MM2_3_.xml	585517	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Limosilactobacillus	s__Limosilactobacillus reuteri
Lactobacillus_reuteri_MM4_1A_	Lactobacillus reuteri MM4-1A	Lactobacillus reuteri MM4-1A (548485.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	560	1606	1138	Ines Thiele	06/25/12	548485.0	Kbase		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_reuteri_MM4_1A_.xml	548485	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Limosilactobacillus	s__Limosilactobacillus reuteri
Lactobacillus_reuteri_SD2112_ATCC_55730	Lactobacillus reuteri SD2112, ATCC 55730	Lactobacillus reuteri SD2112 (491077.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	577	1545	1120	Ines Thiele	06/25/12	491077.0	Kbase		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_reuteri_SD2112_ATCC_55730.xml	491077	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Limosilactobacillus	s__Limosilactobacillus reuteri_E
Lactobacillus_rhamnosus_GG_ATCC_53103	Lactobacillus rhamnosus GG, ATCC 53103	Lactobacillus rhamnosus GG (Prj:40637) (568703.30)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	817	1981	1284	Eugen Bauer	08/03/14	568703.0	Kbase		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_rhamnosus_GG_ATCC_53103.xml	568703	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lacticaseibacillus	s__Lacticaseibacillus rhamnosus
Lactobacillus_rhamnosus_LMS2_1	Lactobacillus rhamnosus LMS2-1	Lactobacillus rhamnosus LMS2-1 (525361.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	760	1679	1156	Ines Thiele	06/25/12	525361.0	Kbase		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_rhamnosus_LMS2_1.xml	525361	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lacticaseibacillus	s__Lacticaseibacillus rhamnosus
Lactobacillus_ruminis_ATCC_25644	Lactobacillus ruminis ATCC 25644	Lactobacillus ruminis ATCC 25644 (525362.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	565	1663	1123	Ines Thiele	06/25/12	525362.0	Kbase		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_ruminis_ATCC_25644.xml	525362	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Ligilactobacillus	s__Ligilactobacillus ruminis
Lactobacillus_sakei_subsp_sakei_23K	Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K (314315.12)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	546	1569	1101	Eugen Bauer	08/03/14	314315.0	Kbase		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_sakei_subsp_sakei_23K.xml	314315	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Latilactobacillus	s__Latilactobacillus sakei
Lactobacillus_salivarius_HO66_ATCC_11741	Lactobacillus salivarius HO66, ATCC 11741	Lactobacillus salivarius ATCC 11741 (525364.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	553	1598	1078	Ines Thiele	06/25/12	1624.0	Kbase		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_salivarius_HO66_ATCC_11741.xml	1624	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Ligilactobacillus	s__Ligilactobacillus salivarius
Lactobacillus_salivarius_salivarius_UCC118	Lactobacillus salivarius salivarius UCC118	Lactobacillus salivarius UCC118 (362948.14)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	557	1841	1135	Ines Thiele	06/25/12	362948.0	Kbase		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_salivarius_salivarius_UCC118.xml	362948	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Ligilactobacillus	s__Ligilactobacillus salivarius
Lactobacillus_ultunensis_DSM_16047	Lactobacillus ultunensis DSM 16047	Lactobacillus ultunensis DSM 16047 (525365.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	545	1434	1026	Ines Thiele	06/25/12	525365.0	Kbase		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_ultunensis_DSM_16047.xml	525365	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus ultunensis
Lactobacillus_vaginalis_ATCC_49540	Lactobacillus vaginalis ATCC 49540	Lactobacillus vaginalis ATCC 49540 (525366.3)	Facultative anaerobe	Saccharolytic, fermentative or respiratory	Positive		543	1120	902	Laura Kutt	04/18/16	1423814.0	Kbase	kb|g.2018	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_vaginalis_ATCC_49540.xml	1423814	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Limosilactobacillus	s__Limosilactobacillus vaginalis
Lactococcus_garvieae_ATCC_49156	Lactococcus garvieae ATCC 49156	Lactococcus garvieae ATCC 49156 (420889.6)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	614	1188	890	Laura Kutt	04/18/16	420889.0	Kbase	kb|g.26658	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactococcus_garvieae_ATCC_49156.xml	420889	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	s__Lactococcus garvieae
Lactococcus_lactis_subsp_lactis_Il1403	Lactococcus lactis subsp. lactis Il1403	Lactococcus lactis subsp. lactis Il1403 (272623.7)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		748	1295	994			272623.0	Kbase	kb|g.613	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactococcus_lactis_subsp_lactis_Il1403.xml	272623	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	s__Lactococcus lactis
Lactococcus_raffinolactis_4877	Lactococcus raffinolactis 4877	Lactococcus raffinolactis 4877 (1215915.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	742	1203	902	Laura Kutt	04/18/16	1215915.0	Kbase	kb|g.25584	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactococcus_raffinolactis_4877.xml	1215915	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus_A	s__Lactococcus_A laudensis
Laribacter_hongkongensis_HLHK9	Laribacter hongkongensis HLHK9	Laribacter hongkongensis HLHK9 (557598.3)	Facultative anaerobe	Asaccharolytic, nonfermentative	Negative	Pathogen	751	1266	987	Eugen Bauer	08/03/14	557598.0	Kbase		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Laribacter_hongkongensis_HLHK9.xml	557598	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Aquaspirillaceae	g__Laribacter	s__Laribacter hongkongensis
Lautropia_mirabilis_ATCC_51599	Lautropia mirabilis ATCC 51599	Lautropia mirabilis ATCC 51599 (887898.3)	Facultative anaerobe	Non-fermentative, asaccharolytic	Negative		784	1297	1025	Laura Kutt	04/18/16	887898.0	Kbase	kb|g.3587	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lautropia_mirabilis_ATCC_51599.xml	887898	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Lautropia	s__Lautropia mirabilis
Leminorella_grimontii_ATCC_33999	Leminorella grimontii ATCC 33999 = DSM 5078		Facultative anaerobe	Fermentative	Negative		947	1453	1092	Laura Kutt	04/18/16	1005999.0	Kbase	kb|g.206563	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Leminorella_grimontii_ATCC_33999.xml	1005999	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Leminorella	s__Leminorella grimontii
Leptotrichia_buccalis_C_1013_b	Leptotrichia buccalis C-1013-b	Leptotrichia buccalis C-1013-b (523794.5)	Facultative anaerobe	Saccharolytic, fermentative	Negative		655	1251	959	Laura Kutt	04/18/16	523794.0	Kbase	kb|g.1972	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Leptotrichia_buccalis_C_1013_b.xml	523794	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__Leptotrichia	s__Leptotrichia buccalis
Leuconostoc_argentinum_KCTC_3773	Leuconostoc argentinum KCTC 3773	Leuconostoc argentinum KCTC 3773 (886872.3)	Facultative anaerobe	Saccharolytic, fermentative, nonproteolytic	Positive		602	1136	869	Laura Kutt	04/18/16	886872.0	Kbase	kb|g.28083	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Leuconostoc_argentinum_KCTC_3773.xml	886872	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Leuconostoc	s__Leuconostoc lactis_A
Leuconostoc_gelidum_JB7	Leuconostoc gelidum JB7	Leuconostoc gelidum JB7 (1229756.3)	Facultative anaerobe	Saccharolytic, fermentative, nonproteolytic	Positive		629	1170	908	Laura Kutt	04/18/16	1229756.0	Kbase	kb|g.25724	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Leuconostoc_gelidum_JB7.xml	1229756	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Leuconostoc	s__Leuconostoc gelidum
Leuconostoc_lactis_KACC_91922	Leuconostoc lactis KACC 91922		Facultative anaerobe	Saccharolytic, fermentative, nonproteolytic	Positive		555	1130	869			1246.0	Kbase	kb|g.241841	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Leuconostoc_lactis_KACC_91922.xml	1246	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Leuconostoc	s__Leuconostoc lactis
Leuconostoc_mesenteroides_subsp_cremoris_ATCC_19254	Leuconostoc mesenteroides subsp. cremoris ATCC 19254	Leuconostoc mesenteroides subsp. cremoris ATCC 19254 (586220.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	563	1280	979	Ines Thiele	06/25/12	586220.0	Kbase		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Leuconostoc_mesenteroides_subsp_cremoris_ATCC_19254.xml	586220	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Leuconostoc	s__Leuconostoc mesenteroides
Listeria_grayi_DSM_20601	Listeria grayi DSM 20601	Listeria grayi DSM 20601 (525367.9)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	766	1443	1031	Ines Thiele	06/25/12	525367.0	ModelSEED		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Listeria_grayi_DSM_20601.xml	525367	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Listeriaceae	g__Listeria	s__Listeria grayi
